Visit Time,Website visited (Chrome),Title
2023-11-07 10:41:56,https://www.google.com/search?q=admin+email+wordlist&oq=admin+email+wordlist&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDg1ODFqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,admin email wordlist - Google Search
2023-11-07 10:41:58,https://github.com/the-robot/admin-finder/blob/master/wordlist.txt,admin-finder/wordlist.txt at master · the-robot/admin-finder · GitHub
2023-11-07 10:41:58,https://github.com/the-robot/admin-finder/blob/master/wordlist.txt,admin-finder/wordlist.txt at master · the-robot/admin-finder · GitHub
2023-11-07 10:41:59,https://github.com/the-robot/admin-finder/blob/master/wordlist.txt,admin-finder/wordlist.txt at master · the-robot/admin-finder · GitHub
2023-11-07 10:42:28,https://github.com/the-robot/admin-finder/blob/master/wordlist.txt,admin-finder/wordlist.txt at master · the-robot/admin-finder · GitHub
2023-11-07 10:43:28,https://www.google.com/search?q=armageddon+ai+security+linkedin&newwindow=1&sca_esv=580094904&sxsrf=AM9HkKnW39JhTMcCUIgYFLqzpqOV_i-RjQ%3A1699353714387&ei=chRKZbGVF4eYseMPxLuE8Ao&ved=0ahUKEwixlvnz2bGCAxUHTGwGHcQdAa4Q4dUDCBA&uact=5&oq=armageddon+ai+security+linkedin&gs_lp=Egxnd3Mtd2l6LXNlcnAiH2FybWFnZWRkb24gYWkgc2VjdXJpdHkgbGlua2VkaW4yBRAhGKABMgUQIRigAUjQN1AAWPw1cAB4AZABAJgB-gGgAeYZqgEGMC4xNy4yuAEDyAEA-AEC-AEBwgIKEC4YsQMYigUYQ8ICCBAAGIAEGLEDwgIFEAAYgATCAgsQABiABBixAxiDAcICCBAuGIAEGLEDwgIFEC4YgATCAiIQLhixAxiKBRhDGJcFGNwEGN4EGOAEGPQDGPEDGPUD2AEBwgINEAAYgAQYsQMYRhj5AcICCxAuGIMBGLEDGIAEwgIkEAAYgAQYsQMYRhj5ARiXBRiMBRjdBBhGGPQDGPUDGPYD2AECwgILEC4YgAQYxwEYrwHCAgYQABgWGB7CAgsQABgWGB4Y8QQYCsICChAAGBYYHhgPGArCAhoQLhiABBjHARivARiXBRjcBBjeBBjgBNgBAcICCBAAGIoFGIYDwgIHECEYoAEYCsICCBAhGBYYHhgdwgIEECEYFeIDBBgAIEGIBgG6BgYIARABGBS6BgYIAhABGBM&sclient=gws-wiz-serp,armageddon ai security linkedin - Google Search
2023-11-07 10:43:28,https://www.google.com/search?q=armageddon+ai+security+linkedin&newwindow=1&sca_esv=580094904&sxsrf=AM9HkKnW39JhTMcCUIgYFLqzpqOV_i-RjQ%3A1699353714387&ei=chRKZbGVF4eYseMPxLuE8Ao&ved=0ahUKEwixlvnz2bGCAxUHTGwGHcQdAa4Q4dUDCBA&uact=5&oq=armageddon+ai+security+linkedin&gs_lp=Egxnd3Mtd2l6LXNlcnAiH2FybWFnZWRkb24gYWkgc2VjdXJpdHkgbGlua2VkaW4yBRAhGKABMgUQIRigAUjQN1AAWPw1cAB4AZABAJgB-gGgAeYZqgEGMC4xNy4yuAEDyAEA-AEC-AEBwgIKEC4YsQMYigUYQ8ICCBAAGIAEGLEDwgIFEAAYgATCAgsQABiABBixAxiDAcICCBAuGIAEGLEDwgIFEC4YgATCAiIQLhixAxiKBRhDGJcFGNwEGN4EGOAEGPQDGPEDGPUD2AEBwgINEAAYgAQYsQMYRhj5AcICCxAuGIMBGLEDGIAEwgIkEAAYgAQYsQMYRhj5ARiXBRiMBRjdBBhGGPQDGPUDGPYD2AECwgILEC4YgAQYxwEYrwHCAgYQABgWGB7CAgsQABgWGB4Y8QQYCsICChAAGBYYHhgPGArCAhoQLhiABBjHARivARiXBRjcBBjeBBjgBNgBAcICCBAAGIoFGIYDwgIHECEYoAEYCsICCBAhGBYYHhgdwgIEECEYFeIDBBgAIEGIBgG6BgYIARABGBS6BgYIAhABGBM&sclient=gws-wiz-serp,armageddon ai security linkedin - Google Search
2023-11-07 10:43:32,https://www.linkedin.com/posts/marcantonioglobaldefensecenturionprogram2023_armageddon-ai-version-activity-7054652033466789888-MJri,Nino Marcantonio on LinkedIn: Armageddon. AI version.
2023-11-07 10:43:44,https://www.google.com/search?q=aais+security+linkedin&newwindow=1&sca_esv=580094904&sxsrf=AM9HkKkNdz9c3RZEAo-e7JotxPNlCDpqWA%3A1699353807080&ei=zxRKZZ63BOLWseMPxdyx6AQ&ved=0ahUKEwje2pKg2rGCAxVia2wGHUVuDE0Q4dUDCBA&uact=5&oq=aais+security+linkedin&gs_lp=Egxnd3Mtd2l6LXNlcnAiFmFhaXMgc2VjdXJpdHkgbGlua2VkaW4yChAhGKABGMMEGAoyChAhGKABGMMEGApImiBQ9ApY1xhwAXgAkAEAmAGmAaAB4AOqAQMwLjO4AQPIAQD4AQHCAgUQABiiBOIDBBgBIEGIBgE&sclient=gws-wiz-serp,aais security linkedin - Google Search
2023-11-07 10:43:45,https://www.google.com/search?q=aais+security+linkedin&newwindow=1&sca_esv=580094904&sxsrf=AM9HkKkNdz9c3RZEAo-e7JotxPNlCDpqWA%3A1699353807080&ei=zxRKZZ63BOLWseMPxdyx6AQ&ved=0ahUKEwje2pKg2rGCAxVia2wGHUVuDE0Q4dUDCBA&uact=5&oq=aais+security+linkedin&gs_lp=Egxnd3Mtd2l6LXNlcnAiFmFhaXMgc2VjdXJpdHkgbGlua2VkaW4yChAhGKABGMMEGAoyChAhGKABGMMEGApImiBQ9ApY1xhwAXgAkAEAmAGmAaAB4AOqAQMwLjO4AQPIAQD4AQHCAgUQABiiBOIDBBgBIEGIBgE&sclient=gws-wiz-serp,aais security linkedin - Google Search
2023-11-07 10:43:47,https://in.linkedin.com/company/aai-security-systems,AAI SECURITY SYSTEMS | LinkedIn
2023-11-07 10:43:55,https://www.google.com/search?q=aais+linkedin&newwindow=1&sca_esv=580094904&sxsrf=AM9HkKm9pNVIOpDGsbvMZ4jor8tiRVfuQw%3A1699353823641&ei=3xRKZcHTJtrXseMP85a8wAc&ved=0ahUKEwiBv4Wo2rGCAxXaa2wGHXMLD3gQ4dUDCBA&uact=5&oq=aais+linkedin&gs_lp=Egxnd3Mtd2l6LXNlcnAiDWFhaXMgbGlua2VkaW4yBhAAGAcYHjIGEAAYBxgeMgUQABiABDIIEAAYigUYhgMyCBAAGIoFGIYDMggQABiKBRiGAzIIEAAYigUYhgMyCBAAGIoFGIYDSPwJUPQGWLoIcAF4AJABAJgBqAGgAbICqgEDMC4yuAEDyAEA-AEBwgIIEAAYogQYsAPiAwQYASBBiAYBkAYF&sclient=gws-wiz-serp,aais linkedin - Google Search
2023-11-07 10:43:56,https://www.google.com/search?q=aais+linkedin&newwindow=1&sca_esv=580094904&sxsrf=AM9HkKm9pNVIOpDGsbvMZ4jor8tiRVfuQw%3A1699353823641&ei=3xRKZcHTJtrXseMP85a8wAc&ved=0ahUKEwiBv4Wo2rGCAxXaa2wGHXMLD3gQ4dUDCBA&uact=5&oq=aais+linkedin&gs_lp=Egxnd3Mtd2l6LXNlcnAiDWFhaXMgbGlua2VkaW4yBhAAGAcYHjIGEAAYBxgeMgUQABiABDIIEAAYigUYhgMyCBAAGIoFGIYDMggQABiKBRiGAzIIEAAYigUYhgMyCBAAGIoFGIYDSPwJUPQGWLoIcAF4AJABAJgBqAGgAbICqgEDMC4yuAEDyAEA-AEBwgIIEAAYogQYsAPiAwQYASBBiAYBkAYF&sclient=gws-wiz-serp,aais linkedin - Google Search
2023-11-07 11:54:37,https://mail.google.com/mail/u/1/?ogbl#inbox/FMfcgzGwHVVDRlcXDrVssLZhMtgCDKtB,🗞️ GPT-4-Turbo - zshadowoff@gmail.com - Gmail
2023-11-07 11:54:37,https://mail.google.com/mail/u/1/?ogbl#inbox/FMfcgzGwHVVDRlcXDrVssLZhMtgCDKtB,🗞️ GPT-4-Turbo - zshadowoff@gmail.com - Gmail
2023-11-07 15:35:09,https://www.google.com/search?q=google+classroom&oq=google+classroom&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRhA0gEIMzk3NGowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,google classroom - Google Search
2023-11-07 15:35:09,https://www.google.com/search?q=google+classroom&oq=google+classroom&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIGCAEQRRhA0gEIMzk3NGowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,google classroom - Google Search
2023-11-07 15:35:12,https://edu.google.com/workspace-for-education/classroom/,Classroom Management Tools & Resources - Google for Education
2023-11-07 15:35:18,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fclassroom.google.com&passive=true,Home
2023-11-07 15:35:18,https://classroom.google.com/?pli=1,Home
2023-11-07 15:35:19,https://classroom.google.com/?pli=1,Home
2023-11-07 15:35:21,https://classroom.google.com/c/NTQ4MTk1MjQ4NDI4,Stream
2023-11-07 15:35:22,https://classroom.google.com/c/NTQ4MTk1MjQ4NDI4,Stream
2023-11-07 15:35:42,https://classroom.google.com/c/NTQ4MTk1MjQ4NDI4,Stream
2023-11-07 15:35:58,https://classroom.google.com/w/NTQ4MTk1MjQ4NDI4/t/all,Classwork for RTT-Earth Red Team Training
2023-11-07 15:36:04,https://classroom.google.com/c/NTQ4MTk1MjQ4NDI4/sp/MjM2MTc5MjY5MjI1/all,Your work in RTT-Earth
2023-11-07 15:36:33,https://drive.google.com/file/d/1CYXpGvpBBN08SOPSp97RGBUu1oqBvg2T/view?usp=drive_web&authuser=0,Case Study RTT Earth.pdf - Google Drive
2023-11-07 15:36:33,https://drive.google.com/file/u/0/d/1CYXpGvpBBN08SOPSp97RGBUu1oqBvg2T/view?usp=drive_web&authuser=0,Case Study RTT Earth.pdf - Google Drive
2023-11-07 15:36:33,https://drive.google.com/file/u/0/d/1CYXpGvpBBN08SOPSp97RGBUu1oqBvg2T/view?usp=drive_web,Case Study RTT Earth.pdf - Google Drive
2023-11-07 15:36:34,https://drive.google.com/file/d/1CYXpGvpBBN08SOPSp97RGBUu1oqBvg2T/view,Case Study RTT Earth.pdf - Google Drive
2023-11-07 15:36:37,https://drive.google.com/file/d/1CYXpGvpBBN08SOPSp97RGBUu1oqBvg2T/view,Case Study RTT Earth.pdf - Google Drive
2023-11-07 15:36:37,https://drive.google.com/file/d/1CYXpGvpBBN08SOPSp97RGBUu1oqBvg2T/view,Case Study RTT Earth.pdf - Google Drive
2023-11-07 15:36:39,https://doc-0c-98-prod-03-apps-viewer.googleusercontent.com/viewer2/prod-03/pdf/mb1526fal73megie7olr0q9qekkmaup0/pkabmjks412dsghfu9qpknlhclibdctr/1699371375000/3/100936048221696268872/APznzabfTzOG6w43AN7snBmzJ-uydsstv4hoVGeZWfJChHLL-zs8iJGpc1vtVCQVwhAqPwjS_-QSmyTdhsVw11WIVSQjDDoEfzzRp3D-4Py8XPJeNnJmEq63tUyvlK5juZf1BIw3eS2BpV8HjgkRDA2OrDCM2goZRLaHl0wtrppIn6tdGnn29XugUpjeaejGTMR49htngjoNJAjyqmCmSX2u9bC1SUqAqt4eAuT7jUlJ57dpO3iUPSebDJ3cAh-OpdT8MK_BBVA7_4IvzZjqTIu4SqDLN6i4EnNVyid0S7saxxlzQ4vW5fAsvAz3nMU1Ohbx4aBOH6NdMUpDn0fKlZkFbRYP-NRPyZ6rnVGQXuIB2uTn32YziYcBEF8DpYgv74vq0kwD0raH34SVRIVe2T2VE90S-og6kw==?authuser=0,APznzabfTzOG6w43AN7snBmzJ-uydsstv4hoVGeZWfJChHLL-zs8iJGpc1vtVCQVwhAqPwjS_-QSmyTdhsVw11WIVSQjDDoEfzzRp3D-4Py8XPJeNnJmEq63tUyvlK5juZf1BIw3eS2BpV8HjgkRDA2OrDCM2goZRLaHl0wtrppIn6tdGnn29XugUpjeaejGTMR49htngjoNJAjyqmCmSX2u9bC1SUqAqt4eAuT7jUlJ57dpO3iUPSebDJ3cAh-OpdT8MK_BBVA7_4IvzZjqTIu4SqDLN6i4EnNVyid0S7saxxlzQ4vW5fAsvAz3nMU1Ohbx4aBOH6NdMUpDn0fKlZkFbRYP-NRPyZ6rnVGQXuIB2uTn32YziYcBEF8DpYgv74vq0kwD0raH34SVRIVe2T2VE90S-og6kw==
2023-11-07 15:36:39,https://drive.google.com/viewer2/prod-03/nonce?authuser=0&nonce=dgsrjbsqdl4ta&continue=https://doc-0c-98-prod-03-apps-viewer.googleusercontent.com/viewer2/prod-03/pdf/mb1526fal73megie7olr0q9qekkmaup0/pkabmjks412dsghfu9qpknlhclibdctr/1699371375000/3/100936048221696268872/APznzabfTzOG6w43AN7snBmzJ-uydsstv4hoVGeZWfJChHLL-zs8iJGpc1vtVCQVwhAqPwjS_-QSmyTdhsVw11WIVSQjDDoEfzzRp3D-4Py8XPJeNnJmEq63tUyvlK5juZf1BIw3eS2BpV8HjgkRDA2OrDCM2goZRLaHl0wtrppIn6tdGnn29XugUpjeaejGTMR49htngjoNJAjyqmCmSX2u9bC1SUqAqt4eAuT7jUlJ57dpO3iUPSebDJ3cAh-OpdT8MK_BBVA7_4IvzZjqTIu4SqDLN6i4EnNVyid0S7saxxlzQ4vW5fAsvAz3nMU1Ohbx4aBOH6NdMUpDn0fKlZkFbRYP-NRPyZ6rnVGQXuIB2uTn32YziYcBEF8DpYgv74vq0kwD0raH34SVRIVe2T2VE90S-og6kw%3D%3D?authuser%3D0&hash=bnt4hv3ita0bvb8ppegrd6npqpu35qv2,APznzabfTzOG6w43AN7snBmzJ-uydsstv4hoVGeZWfJChHLL-zs8iJGpc1vtVCQVwhAqPwjS_-QSmyTdhsVw11WIVSQjDDoEfzzRp3D-4Py8XPJeNnJmEq63tUyvlK5juZf1BIw3eS2BpV8HjgkRDA2OrDCM2goZRLaHl0wtrppIn6tdGnn29XugUpjeaejGTMR49htngjoNJAjyqmCmSX2u9bC1SUqAqt4eAuT7jUlJ57dpO3iUPSebDJ3cAh-OpdT8MK_BBVA7_4IvzZjqTIu4SqDLN6i4EnNVyid0S7saxxlzQ4vW5fAsvAz3nMU1Ohbx4aBOH6NdMUpDn0fKlZkFbRYP-NRPyZ6rnVGQXuIB2uTn32YziYcBEF8DpYgv74vq0kwD0raH34SVRIVe2T2VE90S-og6kw==
2023-11-07 15:36:39,https://doc-0c-98-prod-03-apps-viewer.googleusercontent.com/viewer2/prod-03/pdf/mb1526fal73megie7olr0q9qekkmaup0/pkabmjks412dsghfu9qpknlhclibdctr/1699371375000/3/100936048221696268872/APznzabfTzOG6w43AN7snBmzJ-uydsstv4hoVGeZWfJChHLL-zs8iJGpc1vtVCQVwhAqPwjS_-QSmyTdhsVw11WIVSQjDDoEfzzRp3D-4Py8XPJeNnJmEq63tUyvlK5juZf1BIw3eS2BpV8HjgkRDA2OrDCM2goZRLaHl0wtrppIn6tdGnn29XugUpjeaejGTMR49htngjoNJAjyqmCmSX2u9bC1SUqAqt4eAuT7jUlJ57dpO3iUPSebDJ3cAh-OpdT8MK_BBVA7_4IvzZjqTIu4SqDLN6i4EnNVyid0S7saxxlzQ4vW5fAsvAz3nMU1Ohbx4aBOH6NdMUpDn0fKlZkFbRYP-NRPyZ6rnVGQXuIB2uTn32YziYcBEF8DpYgv74vq0kwD0raH34SVRIVe2T2VE90S-og6kw==?authuser=0&nonce=dgsrjbsqdl4ta&user=100936048221696268872&hash=m7a9g9b8r2k362oghje5ba5f1h0jtado,APznzabfTzOG6w43AN7snBmzJ-uydsstv4hoVGeZWfJChHLL-zs8iJGpc1vtVCQVwhAqPwjS_-QSmyTdhsVw11WIVSQjDDoEfzzRp3D-4Py8XPJeNnJmEq63tUyvlK5juZf1BIw3eS2BpV8HjgkRDA2OrDCM2goZRLaHl0wtrppIn6tdGnn29XugUpjeaejGTMR49htngjoNJAjyqmCmSX2u9bC1SUqAqt4eAuT7jUlJ57dpO3iUPSebDJ3cAh-OpdT8MK_BBVA7_4IvzZjqTIu4SqDLN6i4EnNVyid0S7saxxlzQ4vW5fAsvAz3nMU1Ohbx4aBOH6NdMUpDn0fKlZkFbRYP-NRPyZ6rnVGQXuIB2uTn32YziYcBEF8DpYgv74vq0kwD0raH34SVRIVe2T2VE90S-og6kw==
2023-11-07 17:30:20,https://live.com/,Microsoft Outlook Personal Email and Calendar | Microsoft 365
2023-11-07 17:30:20,https://outlook.live.com/owa/,Microsoft Outlook Personal Email and Calendar | Microsoft 365
2023-11-07 17:30:20,https://www.microsoft.com/en-us/microsoft-365/outlook/email-and-calendar-software-microsoft-outlook?deeplink=%2fowa%2f&sdf=0,Microsoft Outlook Personal Email and Calendar | Microsoft 365
2023-11-07 17:30:23,https://outlook.live.com/owa/?cobrandid=ab0455a0-8d03-46b9-b18b-df2f57b9e44c&nlp=1&deeplink=owa/,Help us protect your account
2023-11-07 17:30:23,https://login.live.com/login.srf?wa=wsignin1.0&rpsnv=16&ct=1699378222&rver=7.0.6738.0&wp=MBI_SSL&wreply=https%3a%2f%2foutlook.live.com%2fowa%2f%3fcobrandid%3dab0455a0-8d03-46b9-b18b-df2f57b9e44c%26nlp%3d1%26deeplink%3dowa%252f%26RpsCsrfState%3d8e557f7b-d66b-7e66-f86e-79c4736c4a12&id=292841&aadredir=1&CBCXT=out&lw=1&fl=dob%2cflname%2cwld&cobrandid=ab0455a0-8d03-46b9-b18b-df2f57b9e44c,Help us protect your account
2023-11-07 17:30:23,https://login.live.com/login.srf?wa=wsignin1.0&rpsnv=16&ct=1699378222&rver=7.0.6738.0&wp=MBI_SSL&wreply=https%3a%2f%2foutlook.live.com%2fowa%2f%3fcobrandid%3dab0455a0-8d03-46b9-b18b-df2f57b9e44c%26nlp%3d1%26deeplink%3dowa%252f%26RpsCsrfState%3d8e557f7b-d66b-7e66-f86e-79c4736c4a12&id=292841&aadredir=1&CBCXT=out&lw=1&fl=dob%2cflname%2cwld&cobrandid=ab0455a0-8d03-46b9-b18b-df2f57b9e44c,Help us protect your account
2023-11-07 17:30:23,https://login.live.com/login.srf?wa=wsignin1.0&rpsnv=16&ct=1699378222&rver=7.0.6738.0&wp=MBI_SSL&wreply=https%3a%2f%2foutlook.live.com%2fowa%2f%3fcobrandid%3dab0455a0-8d03-46b9-b18b-df2f57b9e44c%26nlp%3d1%26deeplink%3dowa%252f%26RpsCsrfState%3d8e557f7b-d66b-7e66-f86e-79c4736c4a12&id=292841&aadredir=1&CBCXT=out&lw=1&fl=dob%2cflname%2cwld&cobrandid=ab0455a0-8d03-46b9-b18b-df2f57b9e44c,Help us protect your account
2023-11-07 17:30:23,https://login.live.com/login.srf?wa=wsignin1.0&rpsnv=16&ct=1699378222&rver=7.0.6738.0&wp=MBI_SSL&wreply=https%3a%2f%2foutlook.live.com%2fowa%2f%3fcobrandid%3dab0455a0-8d03-46b9-b18b-df2f57b9e44c%26nlp%3d1%26deeplink%3dowa%252f%26RpsCsrfState%3d8e557f7b-d66b-7e66-f86e-79c4736c4a12&id=292841&aadredir=1&CBCXT=out&lw=1&fl=dob%2cflname%2cwld&cobrandid=ab0455a0-8d03-46b9-b18b-df2f57b9e44c,Help us protect your account
2023-11-07 17:30:24,https://login.live.com/login.srf?wa=wsignin1.0&rpsnv=16&ct=1699378222&rver=7.0.6738.0&wp=MBI_SSL&wreply=https%3a%2f%2foutlook.live.com%2fowa%2f%3fcobrandid%3dab0455a0-8d03-46b9-b18b-df2f57b9e44c%26nlp%3d1%26deeplink%3dowa%252f%26RpsCsrfState%3d8e557f7b-d66b-7e66-f86e-79c4736c4a12&id=292841&aadredir=1&CBCXT=out&lw=1&fl=dob%2cflname%2cwld&cobrandid=ab0455a0-8d03-46b9-b18b-df2f57b9e44c,Help us protect your account
2023-11-07 17:30:36,https://login.live.com/,Help us protect your account
2023-11-07 17:30:36,https://login.live.com/,Help us protect your account
2023-11-07 17:30:36,https://login.live.com/,Help us protect your account
2023-11-07 17:30:36,https://login.live.com/,Help us protect your account
2023-11-07 17:30:36,https://login.live.com/,Help us protect your account
2023-11-07 17:30:40,https://login.live.com/logout.srf?contextid=98CFA6FFD878D70A&opid=E27818FEF106AFDB&uaid=ba201d41143b492b8bb6832f7efa9c40&ru=https://account.live.com%3fmkt%3dEN-IN%26lc%3d1033%26id%3d38936&bk=1699378235&lm=I,Sign in to your Microsoft account
2023-11-07 17:30:41,https://login.live.com/ppsecure/secure.srf?contextid=98CFA6FFD878D70A&opid=E27818FEF106AFDB&uaid=ba201d41143b492b8bb6832f7efa9c40&ru=https://account.live.com%3fmkt%3dEN-IN%26lc%3d1033%26id%3d38936,Sign in to your Microsoft account
2023-11-07 17:30:59,https://login.live.com/ppsecure/post.srf?contextid=98CFA6FFD878D70A&opid=E27818FEF106AFDB&bk=1699378240&uaid=ba201d41143b492b8bb6832f7efa9c40&pid=0,Sign in to your Microsoft account
2023-11-07 17:31:00,https://login.live.com/ppsecure/post.srf?contextid=98CFA6FFD878D70A&opid=E27818FEF106AFDB&bk=1699378240&uaid=ba201d41143b492b8bb6832f7efa9c40&pid=0,Sign in to your Microsoft account
2023-11-07 17:31:00,https://login.live.com/ppsecure/post.srf?contextid=98CFA6FFD878D70A&opid=E27818FEF106AFDB&bk=1699378240&uaid=ba201d41143b492b8bb6832f7efa9c40&pid=0,Sign in to your Microsoft account
2023-11-07 17:31:00,https://login.live.com/ppsecure/post.srf?contextid=98CFA6FFD878D70A&opid=E27818FEF106AFDB&bk=1699378240&uaid=ba201d41143b492b8bb6832f7efa9c40&pid=0,Sign in to your Microsoft account
2023-11-07 17:31:00,https://login.live.com/ppsecure/post.srf?contextid=98CFA6FFD878D70A&opid=E27818FEF106AFDB&bk=1699378240&uaid=ba201d41143b492b8bb6832f7efa9c40&pid=0,Sign in to your Microsoft account
2023-11-07 17:31:00,https://login.live.com/ppsecure/post.srf?contextid=98CFA6FFD878D70A&opid=E27818FEF106AFDB&bk=1699378240&uaid=ba201d41143b492b8bb6832f7efa9c40&pid=0,Sign in to your Microsoft account
2023-11-07 17:31:00,https://login.live.com/ppsecure/post.srf?contextid=98CFA6FFD878D70A&opid=E27818FEF106AFDB&bk=1699378240&uaid=ba201d41143b492b8bb6832f7efa9c40&pid=0,Sign in to your Microsoft account
2023-11-07 17:31:00,https://login.live.com/ppsecure/post.srf?contextid=98CFA6FFD878D70A&opid=E27818FEF106AFDB&bk=1699378240&uaid=ba201d41143b492b8bb6832f7efa9c40&pid=0,Sign in to your Microsoft account
2023-11-07 17:31:13,https://login.live.com/ppsecure/post.srf?contextid=98CFA6FFD878D70A&opid=E27818FEF106AFDB&bk=1699378258&uaid=ba201d41143b492b8bb6832f7efa9c40&pid=0,Continue
2023-11-07 17:31:14,https://account.live.com/tou/accrue?mkt=EN-IN&uiflavor=web&id=38936&ru=https://login.live.com/login.srf%3fid%3d38936%26opid%3dE27818FEF106AFDB%26opidt%3d1699378272,We're updating our terms
2023-11-07 17:31:21,https://login.live.com/login.srf?id=38936&opid=E27818FEF106AFDB&opidt=1699378272&uaid=ba201d41143b492b8bb6832f7efa9c40&route=C106_BAY,Continue
2023-11-07 17:31:23,https://privacynotice.account.microsoft.com/notice?ru=https://login.live.com/login.srf%3fid%3d38936%26opid%3dE27818FEF106AFDB%26opidt%3d1699378280,Microsoft account
2023-11-07 17:31:24,https://privacynotice.account.microsoft.com/notice?ru=https://login.live.com/login.srf%3fid%3d38936%26opid%3dE27818FEF106AFDB%26opidt%3d1699378280#/,Microsoft account
2023-11-07 17:31:29,https://login.live.com/login.srf?id=38936&opid=E27818FEF106AFDB&opidt=1699378280,Microsoft account
2023-11-07 17:31:29,https://login.live.com/login.srf?id=38936&opid=E27818FEF106AFDB&opidt=1699378280,Microsoft account
2023-11-07 17:31:29,https://login.live.com/login.srf?id=38936&opid=E27818FEF106AFDB&opidt=1699378280,Microsoft account
2023-11-07 17:31:29,https://login.live.com/login.srf?id=38936&opid=E27818FEF106AFDB&opidt=1699378280,Microsoft account
2023-11-07 17:31:29,https://login.live.com/login.srf?id=38936&opid=E27818FEF106AFDB&opidt=1699378280,Microsoft account
2023-11-07 17:31:33,https://account.live.com/?mkt=EN-IN&lc=1033&id=38936,Continue
2023-11-07 17:31:33,https://account.microsoft.com/?lang=en-IN&refd=account.live.com&refp=landing&mkt=EN-IN,Microsoft account | Home
2023-11-07 17:31:33,https://login.live.com/login.srf?wa=wsignin1.0&rpsnv=16&checkda=1&ct=1699378292&rver=7.5.2112.0&wp=MBI_SSL&wreply=https:%2F%2Faccount.microsoft.com%2Fauth%2Fcomplete-silent-signin%3Fru%3Dhttps%253A%252F%252Faccount.microsoft.com%252F%253Flang%253Den-IN%2526refd%253Daccount.live.com%2526refp%253Dlanding%2526mkt%253DEN-IN&lc=1033&id=292666,Continue
2023-11-07 17:31:36,https://account.microsoft.com/?lang=en-IN&refd=account.live.com&refp=landing&mkt=EN-IN,Microsoft account | Home
2023-11-07 17:31:36,https://login.microsoftonline.com/consumers/oauth2/v2.0/authorize?scope=service::account.microsoft.com::MBI_SSL+openid+profile+offline_access&response_type=code&client_id=81feaced-5ddd-41e7-8bef-3e20a2689bb7&redirect_uri=https:%2F%2Faccount.microsoft.com%2Fauth%2Fcomplete-signin-oauth&login_hint=zshadowoff%40gmail.com&x-anchormailbox=upn:zshadowoff%40gmail.com&client-request-id=f257401b-510b-47d2-8c8c-364d270a6f1f&x-client-SKU=MSAL.Desktop&x-client-Ver=4.45.0.0&x-client-CPU=x64&x-client-OS=Windows+Server+2019+Datacenter&prompt=none&client_info=1&state=H4sIAAAAAAAEAAXBOYKqMAAA0LtMS8GWoCmmADEiyHyIgJGONUKQVRY5_X_vZx0_gTaIXj6NGMy9mRyJl0KcwaU92MkWxrCUnM1iVr6ydm62wCFjAjyYZ22SQVXuDkuyvKLbFFPwJV2vnLzCN_1Ftuxn777Btj_1Q1fT4isGlzAUVFLYESiMWnMs1BxgwRApOn7MDd_F2wzJbQx9FLyPOhWt55maTpTbJ86VlN0QHl9oKO8rbt-spgoP5TvaiCfUr07dpwZHYoWlYNqI2s_dVE4nev30w0cMq_mixMzpmBFVEanAwmUNaiMTWvkPPTZHdFhif4R__F4ueg4TzO9UzPnfPvezRXtKMlSEDZxcJyOx-oRjD6RBbQyeFjo640VDdirMYOnVIQjSR_uW1ER2LTBcQbl_db8L1h1bxsMNV0lpzNhtkrMmUvta5NP2qMzLVebsFcsurcuKG_7v789_n_G0T5oBAAA&msaoauth2=true&lc=3082,Continue
